,Integer,Float,String,Date
418,5226,1218.1,fYmrfSbqVS,2020-02-19 16:03:29
419,5270,5109.92,ARRUowHgFN,2020-03-28 10:21:05
420,5842,3888.6,yvrXRLFaUj,2020-11-01 11:58:08
421,3409,2573.99,AUONLeTpAm,2020-06-26 04:33:39
422,4849,6104.96,MiMhoptTeo,2021-03-28 12:02:03
423,995,2717.96,AojvUkKvLG,2022-05-07 19:31:10
424,870,2900.83,DLLVrEcDBb,2021-08-02 23:33:46
425,7210,4282.81,sHoRQzNvjc,2021-03-21 19:38:59
426,6481,3431.28,iNogZirnTn,2020-12-05 22:10:49
427,2119,4277.37,eRqUGPSMKD,2020-10-31 22:04:00
428,3176,4837.0,LLdLKZligx,2023-01-24 00:23:00
429,6725,2290.68,dgDRTurhtV,2022-06-29 05:06:15
430,3186,6892.48,ADiltZZlrF,2022-06-11 19:31:28
431,2942,8771.58,VrEYpjZJyK,2023-12-19 09:53:31
432,6286,3251.34,WyAPsfOQiE,2022-01-31 10:13:15
433,6975,5553.22,sMBNiRzrqM,2023-06-16 01:54:08
434,8195,4216.8,mWNdYFftbn,2023-02-18 17:03:36
435,8657,5809.91,gQubkgVgUi,2022-01-13 11:19:49
436,5535,2204.74,kOvUbvutCh,2022-08-02 12:00:24
437,5928,2261.16,jOhhnFNoVc,2022-01-29 23:11:24
438,7426,1956.55,wIbYSIKVrA,2023-01-04 08:02:53
439,1026,6470.02,NKXUHQvWny,2021-07-30 15:17:06
440,1453,5763.85,KuiNeuxXju,2021-12-30 01:24:54
441,4716,2795.88,NYuLArhEcG,2020-07-26 07:31:53
442,2505,6179.69,nEGHYRIORV,2023-07-07 15:27:31
443,9459,8635.21,INuxrAVHpT,2023-09-03 18:36:21
444,2876,5593.03,RnnauPjCMO,2020-11-13 20:10:12
445,2710,3424.75,fxVnWfIIgL,2021-06-17 20:24:33
446,5914,4385.18,TWGOERsChu,2020-10-25 10:12:12
447,1801,2102.69,cvLQmDXltP,2022-06-06 23:48:15
448,6517,1970.75,rGsEXaMHjM,2021-09-01 04:53:12
449,6809,8614.79,dQHKQCtmta,2022-01-22 15:03:57
450,2652,5595.15,lseWuYDHNF,2023-08-14 05:12:09
451,4563,5715.53,LhjjaeqXpz,2020-05-11 17:18:57
452,4091,5902.52,ZPpoIlXjVe,2020-06-02 21:13:52
453,2931,5346.39,DhPUfiCTDn,2021-12-19 10:47:22
454,6031,3510.98,pDtoGYuuoW,2022-09-22 21:55:10
455,1609,5652.33,bKCppHJTDS,2022-09-24 11:07:13
456,6059,633.83,cuuYgQgHFd,2020-05-30 01:38:04
457,4849,2669.99,JqSlWlSOJk,2021-04-26 07:38:41
458,9738,2551.02,rzRqXErLYx,2021-03-09 22:32:04
459,5347,5013.52,bYSamdfPNG,2021-06-06 13:48:17
460,1195,5513.43,MaztXYmCAq,2020-12-21 23:14:55
461,6011,3638.83,fTJHUJdFDz,2023-06-17 08:42:50
462,7459,3058.2,cpaSWCMGyx,2021-06-27 05:17:50
463,4641,3704.14,JXRuvnIsyW,2022-11-17 08:30:24
464,4331,8299.94,zsRqJjqmJJ,2022-05-07 10:56:35
465,228,3807.79,SyyDddMhUp,2021-02-14 02:15:42
466,2446,6589.13,pInpTUhnyG,2020-10-28 11:38:31
467,5215,5283.81,guNdirOytf,2023-07-14 08:49:41
468,8251,4977.12,rgZOSIHJAv,2021-05-26 23:18:27
469,3236,6586.72,OZfKwqOTIT,2020-05-01 01:27:39
470,383,9581.82,PhRWXKNSnu,2020-04-22 11:37:51
471,6241,4282.66,wMUOqOYJGA,2020-07-21 20:29:52
472,6666,4028.12,PifMMRdjmM,2023-05-11 06:34:11
473,9948,9695.38,RkaIBUXwSr,2023-08-10 14:01:19
474,2753,6267.67,WGJGrowWLK,2023-06-12 13:50:36
475,8970,6528.18,EoYgpTjpzf,2021-04-02 22:28:42
476,238,8506.86,qCqIEziBnk,2021-05-23 07:02:37
477,1822,7414.11,TtqpEbNAKl,2020-04-06 21:00:07
478,7733,6384.21,bbGIbnxcOK,2020-09-20 16:23:24
479,6035,3259.27,MzvPeZeOVr,2022-04-20 21:01:27
480,5371,1238.41,bvXXkEOLAA,2020-10-07 11:14:25
481,2914,3620.24,GCAJICqGBM,2022-02-08 04:38:07
482,3420,6684.47,QJMMbKsNtm,2021-04-30 05:52:23
483,1255,4561.12,JysIidjWTN,2021-08-05 07:54:27
484,3943,2533.65,qTEiJzstCj,2023-11-28 10:54:46
485,2958,3083.36,sGpgJkTvds,2022-10-03 17:25:29
486,5796,6303.41,NAGtBRzXTs,2020-05-04 20:58:29
487,6151,7418.32,XsUVqbixPN,2023-04-13 21:07:51
488,3115,868.94,tenwncLndb,2023-02-27 04:24:55
489,7539,6633.9,goveXPIXdl,2021-10-20 17:46:12
490,8166,7440.35,pVRoEZHpwN,2022-02-02 10:05:44
491,6571,7729.95,ojknrFwUJT,2022-04-19 01:33:32
492,2213,3572.46,zlLUvtLXkB,2020-03-06 09:59:02
493,5381,4731.34,GVywZIkhwT,2021-02-25 12:39:11
494,9389,2991.62,xsiRDVUZGb,2020-03-10 19:06:09
495,2576,1137.61,nAPmlUIbQZ,2022-11-07 00:20:35
496,7564,1618.12,yQFXgxFBaL,2022-10-26 02:49:02
497,6051,4468.19,SRCUTDOgFd,2023-03-07 11:49:41
498,5155,8353.67,FAvtAKJLHE,2021-07-07 12:43:55
499,7158,6859.02,MNHjZtQGxX,2021-01-09 20:44:30
500,4967,7834.19,OuDnSQNHuE,2021-01-04 00:49:32
501,8785,4165.24,DlcityATJk,2022-11-09 20:41:26
502,5220,4790.46,VbCZFkFOSZ,2023-02-26 14:00:33
503,8482,2506.59,AwntIYSIRr,2020-02-24 00:14:15
504,4028,7313.35,SUfZdRikXD,2021-09-29 01:47:37
505,1478,9363.75,ozFiQqPkkx,2021-04-13 04:48:22
506,8763,8646.71,wvxloZaMmK,2020-08-11 05:05:40
507,5776,1794.34,tvCLxetCmR,2022-07-10 06:41:45
508,4957,4756.52,JfurGzmZPo,2022-08-16 09:57:58
509,3387,3138.11,dSdCriqfut,2021-10-11 09:21:51
510,1567,9236.35,jgnLiVhisH,2021-11-20 17:10:09
511,8739,3864.18,GjdLkmwDRt,2022-12-07 09:11:37
512,3315,6158.57,VJikKZjdPX,2023-10-20 07:33:07
513,1082,7493.05,hwTbhgAuPe,2023-11-25 09:15:18
514,3819,5006.09,UDVTODsGAm,2023-10-07 18:53:00
515,3077,4375.32,vfsddViiCk,2020-10-21 22:14:58
516,890,3281.65,RVLVoOeCyi,2020-08-12 09:51:15
517,7022,6936.86,ThZQIGIPHw,2022-06-11 17:52:46
518,4904,2149.6,SyNRswEDuE,2023-10-16 14:13:14
519,4637,7336.41,zkuVmfhKey,2023-02-26 22:52:34
520,8785,4950.37,WSvAVTBfGl,2020-10-25 11:19:32
521,1764,5784.34,sroPGdArXo,2020-01-22 16:00:02
522,3902,6371.72,KWppOUhIRp,2021-02-22 08:18:08
523,2687,3038.84,uMggEDLcns,2023-02-07 23:57:34
524,7415,7207.93,uyTPiYEZDz,2021-12-29 04:00:52
525,4358,9697.79,skkgcnfIIG,2020-11-30 14:02:50
526,8635,5609.66,UhGLcRylqa,2020-07-28 10:04:31
527,5183,4367.73,cdYGAeWzGb,2022-09-22 09:23:31
528,2621,2640.79,eirBfSNPxW,2021-06-23 09:26:28
529,7162,2632.06,JHcJogubcU,2020-11-29 16:43:31
530,3695,6665.19,miWIsXgJaR,2020-08-12 11:32:30
531,5933,6236.35,ZxmiYTkaQR,2023-07-25 14:51:45
532,4193,3311.12,NhvOMhtbhU,2023-04-14 07:29:29
533,7408,4817.71,NqyaMVPqmf,2022-06-02 14:29:06
534,3172,7832.4,kVFRYqzrcK,2022-07-15 16:30:44
535,8067,3440.78,rlOGrYbQPW,2022-05-24 15:12:10
536,4353,3671.83,CZWUbZHQJk,2021-04-13 03:11:33
537,6375,5014.31,vDRVYLCZry,2023-12-04 04:03:29
538,2185,2298.84,kjYdoqadWB,2021-03-06 09:03:41
539,3830,3742.53,RpmafohswM,2020-04-01 16:25:20
540,6324,1794.58,tfOqfhabdn,2020-04-30 09:02:57
541,4885,2226.57,bFsCDuUYye,2022-03-27 11:03:09
542,3622,6076.09,zAQcjoVosK,2023-10-25 18:19:27
543,3417,727.47,ogXcEWKYxp,2020-01-05 07:41:07
544,1763,6795.65,UpSZljtSzL,2023-10-04 01:03:57
545,3305,2481.26,aWhcGMGInw,2022-11-01 03:09:35
546,2179,6446.99,GHgejlhqeu,2021-07-18 12:48:33
547,7203,5803.03,WNVbsWPPgT,2022-05-20 13:05:52
548,9242,9593.94,ADIpbYEwFb,2023-09-19 14:23:25
549,2649,5122.58,CpeHZYjDfh,2021-10-30 02:22:56
550,360,3130.35,kUCVXGkFtm,2020-12-30 17:02:49
551,2264,6494.07,bVDFpbsxcx,2023-04-02 11:33:30
552,5923,3748.88,AclVYizLEw,2021-06-18 15:58:28
553,8232,2392.55,BHKkOOQZQX,2023-02-01 00:47:22
554,5362,6700.64,QdLiGjdoNR,2020-03-19 05:38:57
555,3198,4264.96,SRNfPxKbua,2021-06-19 00:48:02
556,1916,7047.23,dzZzvJVxjR,2023-08-19 11:47:15
557,6042,1726.87,vWbSFBHzsK,2022-05-22 05:18:46
558,1639,3221.13,fPvhKfzIjl,2022-01-12 18:58:06
559,8303,8181.08,NfddXhcbdP,2023-06-30 03:07:22
560,7196,2712.73,OJWJafAaqh,2022-01-13 18:34:12
561,7419,8465.89,ivxBjpsnPG,2021-09-06 21:53:35
562,1237,6895.43,gtiIdFPhkO,2022-03-18 06:39:57
563,7906,7576.33,HSxiALmgIY,2022-05-08 21:11:15
564,4502,4845.83,LgpFLNjsrc,2021-01-06 21:11:53
565,8399,6767.35,KnYGjKBMnr,2023-03-26 06:25:21
566,1654,3839.34,UdiVkwsquA,2021-05-28 08:34:20
567,6929,5500.37,KYdCgpOmwO,2022-01-06 18:00:34
568,6366,7314.9,aTEXFlkHij,2021-11-24 09:19:59
569,5686,762.06,YzLXItfpXY,2021-10-30 12:46:02
570,5400,6996.74,xRuNFFLSqd,2023-09-28 14:21:36
571,8163,3453.57,TrucUXXBbG,2021-05-14 14:43:56
572,8374,5382.15,MlwDgFajBC,2022-04-14 00:52:37
573,7460,3597.79,YmnxpsfqLS,2020-08-04 02:20:54
574,5254,469.06,aWaGqMTkDp,2020-02-21 19:34:55
575,7863,5895.35,SmDWrEWgYi,2020-02-21 02:46:15
576,9113,4022.21,dexRyUYcjc,2020-06-29 10:57:55
577,5498,1806.94,woglkVqYAy,2022-02-01 02:52:25
578,2806,706.94,tKyBXwOBgE,2022-08-17 08:04:28
579,7997,4838.83,hmNItQZCPA,2021-09-30 08:18:40
580,3084,1522.59,BzjuOCQCIH,2020-06-03 00:43:32
581,3182,7077.26,mYeKofyjEm,2023-07-12 13:32:09
582,4223,7266.87,cZHVSByHgx,2020-05-04 07:57:32
583,7685,9126.03,MpMCxDEsiP,2022-06-17 04:41:07
584,8124,3756.97,kfFCfPvGrn,2022-01-04 09:47:56
585,4492,6790.49,KpoMsBIfNc,2021-04-05 05:41:35
586,1625,5452.37,gqLasyBFMs,2021-06-05 05:53:11
587,7802,8966.75,EclHVsLvnt,2022-08-14 08:02:13
588,6271,3021.76,gCXpDSJUsS,2022-07-07 15:15:24
589,5684,466.19,XzwEUahFYg,2020-09-02 06:36:13
590,6668,3907.5,PUQvhqknvY,2021-06-28 11:22:56
591,5314,2475.67,jyLWtJDYjy,2023-02-17 16:23:48
592,5426,8020.87,MrfZRIOFsJ,2020-07-01 02:06:18
593,601,5737.18,oBbeyWmtaB,2023-01-24 11:19:30
594,8942,5683.12,XXFQVGcXqL,2022-08-29 02:05:38
595,2983,9104.21,VlQiipQJyH,2021-02-24 11:57:30
596,1215,5295.08,uUhpnYFLKU,2020-01-16 14:46:11
597,5864,3756.48,vkMFbtOQKr,2021-08-29 22:35:47
598,7704,2308.22,PtnndIcIiU,2021-06-01 10:52:12
599,6395,3650.14,ssHMoGWpKu,2023-07-29 09:22:39
600,9043,6824.29,OCzBdDgenC,2022-01-11 13:47:48
601,5224,719.83,yNADIQWUcY,2021-07-18 14:15:35
602,2360,5953.12,hMRIoRzVlI,2023-10-29 02:21:12
603,7853,4046.29,aUcKTGuMbh,2021-01-14 08:38:06
604,1145,8311.31,ZjomLmVbcG,2022-07-05 20:54:37
605,9215,1544.05,YywROMeUNJ,2021-04-18 17:13:47
606,1904,5224.41,eYyAKiihJW,2020-08-08 18:02:28
607,6352,9722.2,IlTjcNBcEq,2022-08-23 05:19:35
608,5206,7611.79,CrTFsNJspW,2021-11-21 02:06:09
609,3318,9171.16,suxwGdUfZL,2022-01-22 08:21:40
610,1184,1042.66,PfRxkiPXbO,2021-11-28 18:56:07
611,3917,4549.31,subMheLwrP,2023-11-14 08:37:34
612,8373,5161.62,zggfFRBTNU,2020-01-14 11:30:03
613,1784,9788.27,UjuLSTNsAT,2020-12-18 18:24:52
614,4339,8255.43,ecGpVftCpY,2020-06-08 09:47:14
615,6566,4384.43,yulWDcXzkw,2022-05-01 14:34:46
616,4716,1738.79,NnPceyNBkj,2020-04-16 03:05:38
617,310,2881.27,VQVPyGLaSu,2020-03-30 05:09:29
618,3621,4682.11,bHisUpCLaH,2020-05-28 05:55:59
619,7008,9728.69,tNOsYxiEWr,2023-02-04 11:02:53
620,8924,3209.28,UTSkyPLsSg,2020-07-12 14:35:47
621,5776,5310.47,WODMLWHnJo,2021-08-11 12:49:15
622,5984,4275.03,wEOFDslfkZ,2022-01-21 05:55:57
623,5793,2237.57,vdKQisajTB,2021-03-29 11:07:54
624,2552,5044.81,rcAmpFdZKP,2021-11-09 08:21:22
625,3930,8674.01,ybaQXwyVpc,2020-01-29 02:56:34
626,8959,2541.48,gokjcHbYXu,2020-04-06 07:48:10
627,8292,1910.8,XfZatlnlBE,2020-12-28 03:25:17
628,8111,3506.14,QykQTpCFKV,2021-11-19 14:39:28
629,5867,2699.41,bPrVUBtntY,2020-07-24 21:57:00
630,3289,9458.01,aUXHTdHypf,2023-03-25 05:50:41
631,6292,3400.41,MzSRJwpuGL,2020-03-21 14:46:39
632,6166,9227.98,IhuAieswXJ,2020-01-01 16:59:12
633,3529,4189.32,gDukuqLzLX,2020-07-10 13:39:19
634,8061,7293.0,LmlwAddKZk,2020-08-18 17:18:56
635,4410,3492.95,UbxcScNRqy,2020-12-23 08:48:00
636,1175,6970.21,jWMObtnCPp,2023-01-27 12:31:49
637,3426,5117.74,tgidApiUnZ,2022-04-07 06:28:57
638,2826,2579.64,kcDiOxKbMj,2020-07-20 14:36:13
639,6713,4038.5,pzOOagWXQC,2023-07-06 19:54:38
640,5933,2231.03,IbQUrcPoJu,2022-02-28 07:54:41
641,2704,5425.65,HshJufxzTG,2021-08-22 05:19:06
642,1984,833.74,QByJbxAkxX,2023-09-09 14:50:23
643,6385,8007.13,GdOPyZTBYU,2022-10-05 00:07:02
644,4451,6400.22,xajgLIAciH,2020-01-09 15:17:31
645,1369,8237.7,ATTNkNcbHX,2020-04-16 20:40:28
646,9557,4847.44,YnTECMceUp,2020-01-02 19:57:03
647,5185,5663.14,sWTYCtCprQ,2020-03-28 00:16:09
648,4106,6831.01,niiOelLKwt,2022-09-02 04:34:00
649,4198,8146.39,ovpdknHlWp,2023-09-06 21:09:13
650,6835,3299.95,NqiUYiaxRq,2023-04-01 19:37:12
651,5757,5268.33,MgXPNJOwOQ,2021-07-12 06:57:35
652,6260,4340.7,XTstvnNeLU,2020-03-01 17:46:05
653,5688,9186.51,qvnXUcNipE,2023-01-03 03:21:35
654,2078,8099.58,pHtuosZnZP,2020-01-30 15:48:22
655,5192,6573.17,hdkuXjNOjf,2020-06-05 17:46:16
656,1434,4611.41,HWBfzRFzjB,2022-06-07 07:39:46
657,3549,8388.08,YzXRivmHRq,2023-10-18 08:28:54
658,5567,626.97,bxJfRukaat,2023-07-02 13:06:57
659,4462,8289.89,IKsXJydXvb,2023-02-19 23:47:40
660,4552,4408.15,LYbzcUkMTy,2022-11-06 07:57:47
661,2025,2841.67,flenzdRvzt,2023-10-23 10:12:15
662,1358,3757.23,LOsXvUMjMv,2023-08-20 16:45:19
663,4239,7413.43,ifzxCaGtDq,2020-11-11 09:26:33
664,8522,3705.44,EnjqHRueIy,2023-04-27 06:24:43
665,5762,8930.99,oWZhBqREED,2023-07-28 05:51:38
666,1124,5796.94,etyIJKgWbP,2021-07-27 21:52:52
667,7382,4331.09,yzZmDPIZcv,2021-07-31 01:20:14
668,5470,8979.94,DFgrGhoIHV,2020-11-07 07:33:22
669,7299,1185.2,XluHYTGiMm,2021-08-02 08:04:26
670,2897,7550.16,lanCsjcqXu,2020-12-23 16:54:28
671,4493,7023.59,hIEAsFpAGn,2022-12-31 04:16:05
672,5012,3853.26,JdiKVnBrXU,2020-07-01 09:10:23
673,6804,2051.65,Ykkpalpgyx,2023-07-22 22:36:21
674,1477,7161.66,YAuFeQrMwy,2023-11-15 08:58:08
675,2053,7796.83,EoTIdwujWH,2021-12-25 10:18:44
676,5253,6960.15,EYRpYQPvLf,2023-10-09 12:20:17
677,6207,5440.63,ouHrzlggkU,2023-11-07 21:34:40
678,3158,2554.15,ZuCrGmPhEy,2020-01-08 04:05:18
679,2167,5502.27,ZzMITlGEwL,2022-06-05 21:16:04
680,5600,3800.6,UgmBAwujUl,2021-07-09 18:03:03
681,2969,7545.2,pKjJXbUlhg,2023-12-08 18:44:32
682,5215,6451.4,SfyWAgqizV,2023-05-11 14:33:44
683,2060,8327.58,NVJHEVUjxB,2023-04-07 07:18:35
684,8897,4789.18,kPpeWzLAwz,2022-07-30 06:17:35
685,5775,2527.55,yTAhLsTBzR,2021-10-11 16:12:54
686,3125,6607.49,kxNoJKxGjO,2021-12-23 16:56:09
687,7908,6115.17,wbXcDxXRfL,2021-05-16 05:53:40
688,4663,6692.15,tavZPUdfXh,2020-11-09 11:31:32
689,2168,2073.45,xfZoQYTxni,2021-05-09 15:41:05
690,7967,5223.12,QBInjFyaXX,2021-01-13 08:33:29
691,5893,2337.97,piUvgkLzlI,2022-09-18 00:40:03
692,2869,8019.43,FEaMJVFmkr,2022-06-23 12:15:56
693,6158,4148.12,qIjRTGSQJo,2023-12-07 14:57:04
694,4912,4914.33,PXLQUHZXbC,2022-10-11 16:33:09
695,2211,4978.73,ghXzNjFFCM,2023-03-02 01:38:31
696,8409,6481.68,CabcOwdclN,2023-05-25 21:10:59
697,5055,3569.48,NDqqZUDCsD,2021-06-15 21:30:07
698,3244,975.77,ZbLyHTLlvH,2023-10-18 13:13:48
699,9785,3383.03,DYPavhrEeV,2021-10-06 10:30:05
700,3213,6405.97,yNKaCqkCSv,2023-07-08 12:10:50
701,6418,7276.75,QlydFgcjpE,2021-08-30 17:09:05
702,2843,2651.86,OoVrqeDTHx,2021-02-23 01:13:28
703,5667,8362.32,cMTKEbcDaA,2020-02-13 18:55:48
704,6074,7254.12,ANlGMhFBhd,2021-02-20 13:29:51
705,7126,2982.34,UnyYEckgLf,2023-02-19 03:12:00
706,4204,9108.06,FZXdqoDtZA,2020-10-16 00:50:19
707,5003,5617.19,yyTLskmCmN,2022-12-04 11:33:22
708,7674,8260.14,YQUUuMjwZb,2023-01-24 12:20:02
709,1624,6816.55,WEzaBpBpMe,2020-11-26 07:13:42
710,3735,3209.21,uQfykCZChp,2020-06-09 18:58:19
711,6021,9157.94,ehXTjHbzmn,2023-02-01 09:00:51
712,1678,3977.98,xyWaVbYZmb,2022-06-28 06:07:12
713,5319,4835.19,yxEFaUdotl,2023-10-03 11:26:31
714,1648,1902.46,diHYnNPiUR,2022-09-26 02:56:38
715,8160,1143.96,QGLTgpDouU,2023-01-11 07:44:47
716,1259,3352.37,kgYnIxaIot,2022-02-17 13:54:15
717,1880,6144.23,iaDeDuwBZs,2020-03-30 01:08:01
718,6085,1721.4,IpydKPfKtF,2022-12-10 01:15:02
719,5347,1938.2,OZEqpoFGHk,2022-05-28 08:17:17
720,2471,4513.86,TvQYZAvwmB,2020-01-18 18:04:12
721,2442,2662.68,XXgkcEacrK,2022-04-14 17:50:24
722,4706,4655.05,uiaqMowHcx,2022-12-30 13:40:27
723,6733,3925.11,hCNIOmRsdY,2022-03-24 23:28:59
724,6428,5126.5,XIKtUmRZVX,2021-04-25 12:06:20
725,5431,3841.85,oLWfYahIFW,2020-06-05 23:44:16
726,932,2887.44,TVNKnPnIKR,2023-03-31 11:46:48
727,5127,2874.38,XniNBKsfoQ,2022-05-15 05:09:11
728,3196,3468.06,VrDoBojHpm,2022-05-05 06:29:05
729,4389,6923.66,QAPaFJwEfh,2021-05-02 04:31:14
730,7756,4065.74,OKKCKVzkxM,2023-03-02 19:31:50
731,4686,3053.03,xJhlknaUub,2022-10-14 09:15:52
732,3265,7963.8,KYgpeVLhER,2020-11-25 21:41:43
733,3419,3471.07,eFXQioYLgS,2021-01-02 05:31:14
734,8018,7811.87,PQCaJhoKsw,2023-05-31 04:31:20
735,3347,8687.7,UkqfutRTAh,2020-05-10 12:54:13
736,5641,3626.03,HlVGeJeceH,2020-02-05 09:17:36
737,2441,8810.14,wQppYfaFON,2023-07-09 18:40:52
738,4720,816.99,QuQPklBwPr,2020-10-29 00:03:06
739,3989,7823.81,VYnavpeDcl,2020-06-23 01:37:26
740,8500,4909.09,BWVUotdbUK,2023-09-25 08:53:40
741,4627,3242.21,QJpvftHHid,2022-09-28 17:13:37
742,4166,2947.06,bgWcReEWPA,2022-12-06 19:55:00
743,8823,801.08,niNzWwwznN,2023-03-12 10:47:49
744,4301,1065.78,vRVHXengET,2023-10-21 09:12:05
745,7369,6898.24,hKKqFJeMlJ,2021-11-02 02:17:42
746,4376,5259.03,yibFuRObpA,2023-02-06 02:09:52
747,1486,6563.09,ckdZDhHWAx,2021-04-17 12:23:21
748,7604,5816.25,tXITozjRDD,2021-07-24 05:52:29
749,3644,6498.3,CQEjmjkZkx,2022-10-26 16:32:40
750,3005,4628.47,IZTDtOGsVn,2023-02-05 22:19:11
751,9256,1303.06,YXBnopMLje,2020-05-11 02:59:40
752,5794,9863.6,NNkrsQnadU,2020-05-13 15:32:40
753,5789,3543.64,ZiyeZWoOXC,2023-09-24 02:18:14
754,5324,1954.23,EsnNyEDCLP,2020-01-01 00:35:24
755,6337,2002.71,FYLKCPpfHL,2022-09-12 23:27:19
756,978,7522.2,QuLBwsfLqq,2023-08-30 14:38:20
757,3325,4868.26,depGjmdNpN,2023-09-29 20:38:44
758,1581,2583.69,KQKqasEQKl,2022-06-15 16:18:06
759,8334,1551.87,oPXdrDUUrG,2022-07-19 23:04:59
760,3888,5938.81,MIasyLFQNL,2020-08-10 15:47:01
761,3598,2328.24,QlcZYwfegd,2020-06-22 12:40:26
762,7569,8770.17,oFzhwSpLcM,2023-01-25 22:52:54
763,6904,1124.06,TtmDBvBdPd,2020-04-12 09:42:55
764,2936,1643.56,oMfQTnAvla,2020-10-27 14:07:31
765,567,7735.76,msnGjgBdsF,2022-05-23 16:07:18
766,2353,2338.94,GsULdijQAC,2020-01-18 06:26:13
767,8170,4662.45,aSCUPQyThy,2023-12-06 19:37:08
768,7178,3959.18,crseRzGQWE,2022-08-17 15:03:32
769,4320,5742.96,dTtWnjSDRP,2022-09-23 03:43:52
770,4695,7354.9,NFIWwFKMAR,2023-05-10 05:58:29
771,3464,7264.8,VkUbUvHkoM,2022-01-01 04:57:42
772,6817,7306.36,TBsbGgvMTq,2021-04-22 16:56:04
773,6455,5966.5,KBcSugsZkx,2023-05-15 15:17:03
774,1633,4848.36,GtnkEskXYB,2023-07-16 04:02:46
775,5451,2142.43,rEuSdqDfKx,2023-11-14 05:40:54
776,8786,6448.44,mewLyteWcs,2022-11-17 04:02:44
777,2107,5263.39,kMHXCLEWhn,2023-10-06 04:15:21
778,2590,1331.27,bGTJCVcRSY,2020-06-03 00:39:29
779,3637,2012.09,ClwoDEJPsZ,2021-03-07 14:14:13
780,6241,5587.34,PSdFjLkpsT,2020-11-05 20:51:14
781,1847,6627.54,pdzlIhUorn,2022-01-30 01:34:14
782,3270,5325.92,lxznlLPhNK,2022-11-30 16:22:19
783,8391,786.19,JdBnsrPDTo,2021-06-10 09:40:07
784,5437,6066.12,SbaciPPfNZ,2022-07-24 00:44:00
785,2495,7957.98,TaQWSaTzIy,2020-02-25 16:24:13
786,5212,3078.85,NkwKXKVTLL,2023-05-10 17:42:53
787,6417,5019.72,zpAHOIDsys,2020-02-18 17:14:11
788,8814,5264.39,dsWKYJfANX,2022-12-03 06:45:34
789,7399,5660.92,sQGITiDWJF,2021-09-16 12:37:54
790,8037,6812.01,kVaWsRIVDf,2023-01-31 08:59:39
791,5312,1900.02,hFEOktFeft,2021-06-11 14:42:10
792,1367,2160.98,BPPjYJgbPO,2020-10-24 14:10:17
793,6270,9021.76,AZQXWHTHoR,2020-08-09 08:13:05
794,4145,6464.0,iQyiiJVwmL,2020-07-19 12:16:30
795,7873,4611.51,OKzdZnlcnW,2020-11-01 17:44:35
796,3943,5751.55,KySUjHysof,2023-06-07 08:48:41
797,2858,3887.94,RnqcNdhMKH,2022-04-27 12:30:39
798,4336,6883.67,WElWbbKjph,2020-06-01 07:55:50
799,3360,1000.3,fwsjtmiCES,2022-03-03 16:38:47
800,4651,4483.25,UPTyStMOFA,2022-05-05 07:34:32
801,5092,4088.85,mqEQKbpjhP,2021-10-31 14:40:22
802,3920,4007.92,bEtlTWIOIl,2022-12-12 12:13:25
803,9129,451.21,SkIqDrqEyb,2021-05-25 02:29:34
804,2412,7759.35,ejeIfocWyl,2023-10-08 12:40:32
805,3532,6678.88,FWkyuZnQGh,2020-05-02 19:57:29
806,1990,9210.39,AVoZTSeZHU,2023-04-06 21:22:31
807,5939,4580.68,tyrWwCpPRo,2023-11-08 00:55:32
808,3528,6280.72,yKmzKvYuOv,2022-03-03 08:24:07
809,6034,4122.15,wQBIahitqI,2022-03-21 09:43:32
810,3485,2234.21,NNgcnPIVkI,2021-01-03 09:08:27
811,5681,1770.85,wLgbKYuyNI,2020-07-24 07:01:47
812,2254,6987.51,HUARetbPdn,2022-11-17 10:33:28
813,1965,7396.84,RaFPBkdoCt,2021-03-02 12:05:39
814,4783,6753.11,CEyHCdkajA,2023-08-05 17:37:58
815,1962,5312.69,hwCBTyFHzC,2021-03-09 20:42:49
816,1323,2886.47,HIBiasejJN,2020-07-27 06:51:14
817,3967,140.81,yjjvQDFrOO,2021-09-25 20:27:36
818,1328,3472.08,kxTPIUXTgV,2020-02-21 08:50:55
819,8104,3745.03,HFfIwrvlds,2020-03-01 10:06:07
820,3164,338.79,HpMOrohcgy,2020-03-24 21:33:46
821,2192,8578.98,dGEgedLuqg,2020-07-14 06:36:17
822,3102,1542.78,RfwcnkMMeO,2023-12-18 03:05:15
823,6386,2287.34,KVmXigPUpR,2020-12-15 03:31:25
824,4131,4547.0,PuIGFYietn,2021-05-31 18:23:31
825,6726,5266.78,mEUxcEdFzB,2020-09-10 09:14:34
826,5549,5454.91,nntQXAuhkb,2022-06-08 18:51:41
827,5121,4871.97,UhkBNRHGvL,2020-07-03 18:43:46
828,8057,2463.17,cTKZzyQVDh,2020-10-01 05:56:19
829,1790,4787.87,XyxsMMkDki,2022-06-05 13:34:44
830,4537,7148.5,IPOfQAHJVV,2022-10-16 09:16:54
831,8822,3665.13,iwmKhzlKni,2023-10-23 07:35:54
832,2816,8645.5,jzqNPDZXRE,2020-12-08 18:11:40
833,6493,3241.57,KqWJYEpPTk,2022-11-30 15:55:24
834,1201,3488.91,YSqoLACsSs,2023-10-24 01:36:19
835,2606,4970.47,sJFuciuSFq,2022-09-26 07:14:25
836,5996,6597.84,TrLVaGztNV,2022-09-12 01:12:34
